nombre,precio_normal,precio_descuento,precio_por_unidad,unidad,descuentos,fecha,supermercado,url,id_link_producto,producto_nombre,fecha_extraccion,error_type,titulo
VINF LATITUD 33 MALBEC 750X,5491.04,5491.04,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/bebidas-c-alcohol/vinos-y-espumantes/vinf-latitud-33-malbec-750x/,3622,,,,
Tampón Nosotras Digital Regular X 8 Ud.,3090.0,3090.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/tampon-nosotras-digital-regular-x-8-ud-308301/p,2606,Tampón Nosotras Digital Regular X 8 Ud.,2026-06-24 19:18:31,,
Papas fritas Pringles sabor crema y cebolla 39 g,2715,2036.25,52211.54,1 K.,25% off max 8 unidades,2026-06-24,Carrefour,https://www.carrefour.com.ar/papas-fritas-pringles-sabor-crema-y-cebolla-39-g-737990/p,3116,,,,
CEREAL KELLOGGS FROOT LOOPS 195X,2757.32,2757.32,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/desayuno/cere-kelloggs-froot-loops-195x/,3480,,,,
Queso Crema Crematto Clásico Milkaut 445 Gr,4286.78,4286.78,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/queso_crema_crematto_clasico_milkaut_445_gr,3909,,,,
Cacao en polvo Chocolino bolsa 180 g.,2289,2289,12716.67,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/cacao-en-polvo-chocolino-bolsa-180-g/p,3219,,,,
Vino Malbec Sexy Fish 750 Ml.,8039.0,8039.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-malbec-sexy-fish-750-ml-298688/p,2428,Vino Malbec Sexy Fish 750 Ml.,2026-06-24 19:19:45,,
Aceite de Girasol Natura x 3 lts,13649.78,13649.78,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/aceite__de_girasol_natura_x_3_lts,3887,,,,
Lomito de atún al natural Carrefour Classic 170 grs,3150,2898,17047.06,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/lomito-de-atun-al-natural-carrefour-classic-170-grs-122140/p,3252,,,,
Queso rallado Milkaut 40 g.,2329,2329,58225,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/queso-rallado-milkaut-40-g-744749/p,2929,,,,
GIN BOMBAY BRAMBLE 700X,64459.96,64459.96,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/bebidas-c-alcohol/blancas-y-licores/gin-bombay-bramble-700x/,3652,,,,
Galletitas vainilla rellena limón Mellizas 110 g.,1609,1609,14627.27,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/galletitas-vainilla-rellena-limon-mellizas-110-g-739076/p,2760,,,,
JARP SKIP PH BALANC 600X,2153.15,2153.15,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/limpieza/jarp-skip-ph-balanc-600x/,3735,,,,
"Alimento seco para perro Pedigree 15 kg. adultos carne, pollo y cereales",48950,48950,0,,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/alimento-seco-para-perro-pedigree-15-kg-adultos-carne-pollo-y-cereales-451851/p,3416,,,,
GALD BAGLEY SURTIDO 400X,2733.87,2733.87,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/desayuno/gald-bagley-surtido-398x/,3442,,,,
Mermelada damasco La Campagnola 454 g.,3729,3729,8213.66,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/mermelada-damasco-la-campagnola-454-g/p,3051,,,,
Aceite de girasol Cañuelas 900 cc.,4179,3250.00,3611.11,1 L.,22%,2026-06-24,Carrefour,https://www.carrefour.com.ar/aceite-de-girasol-canuelas-900-cc/p,2874,,,,
Leche modificada en polvo armonia bolsa x 800 grs,12199,12199,15248.75,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/leche-modificada-en-polvo-armonia-bolsa-x-800-grs-653621/p,2900,,,,
Nesquik original cacao en polvo 800 grs,13029,9771.75,12214.69,1 K.,25% off max 8 unidades,2026-06-24,Carrefour,https://www.carrefour.com.ar/nesquik-original-cacao-en-polvo-800-grs-742403/p,3216,,,,
,,,,,,,,https://www.carrefour.com.ar/queso-cremoso-horma-supercrem-x-kg-61339/p,2923,,,404,Carrefour
Galletitas Merengadas Pack x3 264 Gr,4440.00,4440.00,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/galletitas_merengadas_pack_x3_264_gr,3832,,,,
"Gaseosa Cola Cero Dia 1,5 Lt.",650.0,490.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/gaseosa-cola-cero-dia-15-lt-292534/p,2332,"Gaseosa Cola Cero Dia 1,5 Lt.",2026-06-24 19:23:04,,
Tanqueray London Dry Gin Export Strength 700 Cc,36647.29,36647.29,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/tanqueray_london_dry_gin_export_strength_700_cc,4159,,,,
Galletitas Dale chocolate rellenas de vainilla 115 g.,,,,,,,,https://www.carrefour.com.ar/galletitas-dale-chocolate-rellenas-de-vainilla-115-g/p,2805,,,no_disponible,Galletitas Dale chocolate rellenas de vainilla 115 g. - Carrefour
GAS COCA COLA S/AZUC 500X,1404.96,1404.96,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/bebidas-s-alcohol/gaseosas/gas-coca-cola-s-azuc-500x/,3528,,,,
Galletitas Frutigran salvado 250 g.,,,,,,,,https://www.carrefour.com.ar/galletitas-frutigran-salvado-250-g/p,2734,,,no_disponible,Carrefour
Jabón Liquido Skip Para Diluir X500ml,11373.93,11373.93,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/jabon_liquido_skip_para_diluir_x500ml,4365,,,,
,,,,,,,,https://depotexpress.com.ar/productos/limpieza/roll-coc-sussex-maxirollo-300x/,3753,,,exception,"Message: timeout: Timed out receiving message from renderer: 6.717
  (Session info: chrome=149.0.7827.158)
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff63cb13fa5+14925]
	chromedriver!GetHandleVerifier [0x7ff63cb14000+14980]
	chromedriver!(No symbol) [0x7ff63c65793d]
	chromedriver!(No symbol) [0x7ff63c644449]
	chromedriver!(No symbol) [0x7ff63c644131]
	chromedriver!(No symbol) [0x7ff63c641e01]
	chromedriver!(No symbol) [0x7ff63c64273f]
	chromedriver!(No symbol) [0x7ff63c651e1a]
	chromedriver!(No symbol) [0x7ff63c668a77]
	chromedriver!(No symbol) [0x7ff63c67093a]
	chromedriver!(No symbol) [0x7ff63c642f01]
	chromedriver!(No symbol) [0x7ff63c6687a5]
	chromedriver!(No symbol) [0x7ff63c6ff71a]
	chromedriver!(No symbol) [0x7ff63c6a401c]
	chromedriver!(No symbol) [0x7ff63c6a4f43]
	chromedriver!GetHandleVerifier [0x7ff63d0f7591+5f7f11]
	chromedriver!GetHandleVerifier [0x7ff63d0f1902+5f2282]
	chromedriver!GetHandleVerifier [0x7ff63d117115+617a95]
	chromedriver!GetHandleVerifier [0x7ff63cb31dce+3274e]
	chromedriver!GetHandleVerifier [0x7ff63cb3a82c+3b1ac]
	chromedriver!GetHandleVerifier [0x7ff63cb1d744+1e0c4]
	chromedriver!GetHandleVerifier [0x7ff63cb1d8d4+1e254]
	chromedriver!GetHandleVerifier [0x7ff63cb01447+1dc7]
	KERNEL32!BaseThreadInitThunk [0x7ffd6194e957+17]
	ntdll!RtlUserThreadStart [0x7ffd62787c1c+2c]
"
Galletitas crackers Criollitas más grandes x3 507 grs,3495,3495,6893.49,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/galletitas-crackers-criollitas-mas-grandes-x3-507-grs-441448/p,2811,,,,
Harina De Trigo 000 Chacabuco 1 Kg.,1039.0,1039.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/harina-de-trigo-000-chacabuco-1-kg-308189/p,2219,Harina De Trigo 000 Chacabuco 1 Kg.,2026-06-24 19:25:00,,
jamon Cocido La Casona Feteado X250Gr,5481.74,5481.74,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/jamon_cocido_la_casona_feteado_x250gr,4282,,,,
Te Clasico Rosamonte 50 Saquitos 2g c/u,1729.95,1729.95,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/te_clasico_rosamonte_50_saquitos_2g_cu,4251,,,,
Mermelada de naranja La Campagnola 454 g.,3729,3729,8213.66,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/mermelada-de-naranja-la-campagnola-454-g-79188/p,3049,,,,
Galletitas dulces Carrefour Classic con chips de chocolate 357 grs,,,,,,,,https://www.carrefour.com.ar/galletitas-dulces-carrefour-classic-con-chips-de-chocolate-357-grs-754015/p,2772,,,no_disponible,Galletitas dulces Carrefour Classic con chips de chocolat... - Carrefour
Papel higiénico hoja simple Campanita soft 4 x 80 m.,5509,5509,172.16,1 M2.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/papel-higienico-hoja-simple-campanita-soft-4-x-80-m-38372/p,3347,,,,
Arroz Largo Fino 00000 Cañuelas 1 Kg,1864.57,1864.57,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/arroz_largo_fino_00000_canuelas_1_kg,3862,,,,
Naranja de jugo x kg.,1099,949.00,949,1 K.,13%,2026-06-24,Carrefour,https://www.carrefour.com.ar/naranja-de-jugo-x-kg-735457/p,3275,,,,
Fideos Spaghetti Cica 500 Grs,1336.63,1336.63,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/fideos_spaghetti_cica_500_grs2,3869,,,,
Desodorante de Ambiente Aerosol Glade Potpourri 360 Ml,3728.87,3728.87,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/desodorante_de_ambiente_aerosol_glade_potpourri__360_ml,4383,,,,
Osobuco x Kg.,15000.0,15000.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/osobuco-x-kg-90357/p,2520,Osobuco x Kg.,2026-06-24 19:17:33,,
,,,,,,,,https://www.delimart.com.ar/cafe_instantaneo_nescafe_dolca_suave_x_50_gr,4178,,,exception,"Message: 
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff63cb13fa5+14925]
	chromedriver!GetHandleVerifier [0x7ff63cb14000+14980]
	chromedriver!(No symbol) [0x7ff63c65793d]
	chromedriver!(No symbol) [0x7ff63c6b1aad]
	chromedriver!(No symbol) [0x7ff63c6b1dac]
	chromedriver!(No symbol) [0x7ff63c7027d7]
	chromedriver!(No symbol) [0x7ff63c6ff39b]
	chromedriver!(No symbol) [0x7ff63c6a401c]
	chromedriver!(No symbol) [0x7ff63c6a4f43]
	chromedriver!GetHandleVerifier [0x7ff63d0f7591+5f7f11]
	chromedriver!GetHandleVerifier [0x7ff63d0f1902+5f2282]
	chromedriver!GetHandleVerifier [0x7ff63d117115+617a95]
	chromedriver!GetHandleVerifier [0x7ff63cb31dce+3274e]
	chromedriver!GetHandleVerifier [0x7ff63cb3a82c+3b1ac]
	chromedriver!GetHandleVerifier [0x7ff63cb1d744+1e0c4]
	chromedriver!GetHandleVerifier [0x7ff63cb1d8d4+1e254]
	chromedriver!GetHandleVerifier [0x7ff63cb01447+1dc7]
	KERNEL32!BaseThreadInitThunk [0x7ffd6194e957+17]
	ntdll!RtlUserThreadStart [0x7ffd62787c1c+2c]
"
Té clásico en saquitos diamantado Taragüi x 50 uni,2459,2459,24590,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/te-clasico-en-saquitos-diamantado-taragui-x-50-uni-679992/p,3230,,,,
Edulcorante líquido Chuker clásico 400 g,5519,5519,13797.50,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/edulcorante-liquido-chuker-clasico-400-g-719370/p,2970,,,,
Detergente Cif Bioactive Lima 500 Ml,4686.35,4686.35,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/detergente_cif_bioactive_lima_500_ml,4356,,,,
Harina de trigo Morixe 000 1 kg.,999,999,999,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/harina-de-trigo-morixe-000-1-kg/p,2840,,,,
Galletitas tipo crackers Bulnez pack 303 grs,1090,1090,3597.36,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/galletitas-tipo-crackers-bulnez-pack-303-grs-752504/p,2824,,,,
Yerba Mate Barbacua Sol y Lluvia 500 Gr,2444.05,2444.05,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/yerba_mate_barbacua_sol_y_lluvia_500_gr,4212,,,,
,,,,,,,,https://depotexpress.com.ar/productos/bebidas-c-alcohol/cerv-imperial-ipa-lat-473x/,3570,,,exception,"Message: timeout: Timed out receiving message from renderer: 6.537
  (Session info: chrome=149.0.7827.158)
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff63cb13fa5+14925]
	chromedriver!GetHandleVerifier [0x7ff63cb14000+14980]
	chromedriver!(No symbol) [0x7ff63c65793d]
	chromedriver!(No symbol) [0x7ff63c644449]
	chromedriver!(No symbol) [0x7ff63c644131]
	chromedriver!(No symbol) [0x7ff63c641e01]
	chromedriver!(No symbol) [0x7ff63c64273f]
	chromedriver!(No symbol) [0x7ff63c651e1a]
	chromedriver!(No symbol) [0x7ff63c668a77]
	chromedriver!(No symbol) [0x7ff63c67093a]
	chromedriver!(No symbol) [0x7ff63c642f01]
	chromedriver!(No symbol) [0x7ff63c6687a5]
	chromedriver!(No symbol) [0x7ff63c6ff71a]
	chromedriver!(No symbol) [0x7ff63c6a401c]
	chromedriver!(No symbol) [0x7ff63c6a4f43]
	chromedriver!GetHandleVerifier [0x7ff63d0f7591+5f7f11]
	chromedriver!GetHandleVerifier [0x7ff63d0f1902+5f2282]
	chromedriver!GetHandleVerifier [0x7ff63d117115+617a95]
	chromedriver!GetHandleVerifier [0x7ff63cb31dce+3274e]
	chromedriver!GetHandleVerifier [0x7ff63cb3a82c+3b1ac]
	chromedriver!GetHandleVerifier [0x7ff63cb1d744+1e0c4]
	chromedriver!GetHandleVerifier [0x7ff63cb1d8d4+1e254]
	chromedriver!GetHandleVerifier [0x7ff63cb01447+1dc7]
	KERNEL32!BaseThreadInitThunk [0x7ffd6194e957+17]
	ntdll!RtlUserThreadStart [0x7ffd62787c1c+2c]
"
Mermelada Arcor de durazno 454 g.,3129,3129,6892.07,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/mermelada-arcor-de-durazno-454-g/p,3033,,,,
Maní pelado Pehuamar en bolsa 320 g.,,,,,,,,https://www.carrefour.com.ar/mani-pelado-pehuamar-en-bolsa-320-g-733176/p,3134,,,no_disponible,Carrefour
Whisky Jameson irlandés la 1 l.,,,,,,,,https://www.carrefour.com.ar/whisky-jameson-irlandes-la-1-l-697596/p,3196,,,no_disponible,Carrefour
Galletitas Pepas Recetas de la Abuela Arcor x 183 Gr,1541.66,1541.66,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/galletitas_pepas_recetas_de_la_abuela_arcor_x_183_gr,3786,,,,
VINF CALLIA MALBEC 750X,4147.00,4147.00,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/bebidas-c-alcohol/vinos-y-espumantes/vino-callia-alta-malbec-x-750c-c/,3611,,,,
Galletitas clásicas Traviata x5 108 g,3159,3159,5850,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/galletitas-clasicas-traviata-x5-108-g-737518/p,2818,,,,
Yerba Mate Buenas y Santas X500g Con Hierbas,2267.45,2267.45,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/yerba_mate_buenas_y_santas_x500g_con_hierbas,4236,,,,
Cerveza negra Quilmes Stout 473 ml,2609,1956.75,5515.86,1 L.,2do al 50% max 48 unidades combinable quilmes,2026-06-24,Carrefour,https://www.carrefour.com.ar/cerveza-negra-quilmes-stout-473-ml-614506/p,3139,,,,
Tampones Medio Bonte 16 Ud.,4450.0,4450.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/tampones-medio-bonte-16-ud-298857/p,2608,Tampones Medio Bonte 16 Ud.,2026-06-24 19:21:09,,
ARR KARA-I BB 1X,1403.60,1403.60,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/comestibles/arr-kara-i-bb-1x/,3457,,,,
Pera x kg.,3499,3499,3499,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/pera-x-kg-735528/p,3278,,,,
Detergente Cif bioactive limón 500 cc,3889,2527.85,5055.70,1 L.,40% off tarjeta crdito crf | 40% off% cuenta digital | 35% off max 8 unidades,2026-06-24,Carrefour,https://www.carrefour.com.ar/detergente-cif-bioactive-limon-500-cc-717847/p,3367,,,,
Edulcorante Líquido Stevia Dia 500 Gr.,3750.0,3750.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/edulcorante-liquido-stevia-dia-500-gr-272722/p,2289,Edulcorante Líquido Stevia Dia 500 Gr.,2026-06-24 19:21:59,,
Vino Tinto Malbec Marques Del Sur 750 Ml.,3603.0,3603.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-tinto-malbec-marques-del-sur-750-ml-2546/p,2438,Vino Tinto Malbec Marques Del Sur 750 Ml.,2026-06-24 19:22:03,,
Medio pollo congelado x kg.,,,,,,,,https://www.carrefour.com.ar/medio-pollo-congelado-x-kg-738510/p,3251,,,no_disponible,Carrefour
Mayonesa clásica Hellmanns sin tacc doypack 950 g.,6329,6329,6662.11,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/mayonesa-clasica-hellmann-s-sin-tacc-doypack-950-g-694756/p,2984,,,,
"Gaseosa Crush pomelo amarillo 2,25 lts",,,,,,,,https://www.carrefour.com.ar/gaseosa-crush-pomelo-amarillo-2-25-lts-337554/p,3077,,,no_disponible,Carrefour
Lavandina Desinfectante Triple Poder Pureza Glaciar Ayudin 4L,8140.64,8140.64,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/lavandina_desinfectante_triple_poder_pureza_glaciar_ayudin_4l,4360,,,,
Lomito Don Juan - Envasado al Vacío - El kilo a,44794.13,44794.13,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/lomito_don_juan_-_envasado_al_vacio_-_el_kilo_a,4257,,,,
Detergente Cif Bioactive Lima Botella 300 ml,2450,1592.50,5308.33,1 L.,40% off tarjeta crdito crf | 40% off% cuenta digital | 35% off max 8 unidades,2026-06-24,Carrefour,https://www.carrefour.com.ar/detergente-cif-bioactive-lima-botella-300-ml-717849/p,3366,,,,
Azúcar Ledesma molida superior bolsa 1 kg.,1569,1569,1569,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/azucar-ledesma-molida-superior-bolsa-1-kg/p,2964,,,,
Rollo de cocina Carrefour Essential x3 50 paños,2150,1956.50,13.04,1 Pano,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/rollo-de-cocina-carrefour-essential-x3-50-panos-468512/p,3407,,,,
Galletitas Chocolate Chocolinas 250 Gr,2672.22,2672.22,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/galletitas_chocolate_chocolinas_250_gr2,3823,,,,
,,,,,,,,https://depotexpress.com.ar/productos/tocador-y-cosmtica/jabl-rexona-ant-fresh-250x/,3716,,,exception,"Message: timeout: Timed out receiving message from renderer: 5.637
  (Session info: chrome=149.0.7827.158)
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff63cb13fa5+14925]
	chromedriver!GetHandleVerifier [0x7ff63cb14000+14980]
	chromedriver!(No symbol) [0x7ff63c65793d]
	chromedriver!(No symbol) [0x7ff63c644449]
	chromedriver!(No symbol) [0x7ff63c644131]
	chromedriver!(No symbol) [0x7ff63c641e01]
	chromedriver!(No symbol) [0x7ff63c64273f]
	chromedriver!(No symbol) [0x7ff63c651e1a]
	chromedriver!(No symbol) [0x7ff63c668a77]
	chromedriver!(No symbol) [0x7ff63c67093a]
	chromedriver!(No symbol) [0x7ff63c642f01]
	chromedriver!(No symbol) [0x7ff63c6687a5]
	chromedriver!(No symbol) [0x7ff63c6ff71a]
	chromedriver!(No symbol) [0x7ff63c6a401c]
	chromedriver!(No symbol) [0x7ff63c6a4f43]
	chromedriver!GetHandleVerifier [0x7ff63d0f7591+5f7f11]
	chromedriver!GetHandleVerifier [0x7ff63d0f1902+5f2282]
	chromedriver!GetHandleVerifier [0x7ff63d117115+617a95]
	chromedriver!GetHandleVerifier [0x7ff63cb31dce+3274e]
	chromedriver!GetHandleVerifier [0x7ff63cb3a82c+3b1ac]
	chromedriver!GetHandleVerifier [0x7ff63cb1d744+1e0c4]
	chromedriver!GetHandleVerifier [0x7ff63cb1d8d4+1e254]
	chromedriver!GetHandleVerifier [0x7ff63cb01447+1dc7]
	KERNEL32!BaseThreadInitThunk [0x7ffd6194e957+17]
	ntdll!RtlUserThreadStart [0x7ffd62787c1c+2c]
"
Gaseosa Secco Lima Limón 2.25 Lt,2062.48,1753.11,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/gaseosa_secco_lima_limon_225_lt,4060,,,,
Caldo de Verduras Maggi 6 x 9.5 g,1320.14,1320.14,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/caldo_de_verduras_maggi_6_x_95_g,4006,,,,
Jabon Liquido Protex Aloe 221 Ml.,5399.0,5399.0,,,2do al 70%,,Dia,https://diaonline.supermercadosdia.com.ar/jabon-liquido-protex-aloe-221-ml-136339/p,2602,Jabon Liquido Protex Aloe 221 Ml.,2026-06-24 19:24:34,,
Huevos color Carrefour 12 u.,4650,4324.50,360.38,1 U.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/huevos-color-carrefour-12-u/p,2958,,,,
Galletitas Granagua Sandwich Granix 200 Gr,1527.66,1527.66,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/galletitas_granagua_sandwich_granix_200_gr,3841,,,,
Mayonesa Natura 950 g.,5959,5959,5959,1 L.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/mayonesa-natura-950-g/p,2980,,,,
Fideo Spaguetti Santa Isabel 500 Gr,979.13,979.13,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/fideo_spaguetti_santa_isabel_500_gr,3867,,,,
Fideos Spaghetti Marolio 500 Gr.,1200.0,1200.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/fideos-spaghetti-marolio-500-gr-309247/p,2233,Fideos Spaghetti Marolio 500 Gr.,2026-06-24 19:25:22,,
Mayonesa Clásica Hellmanns Dp 118 Gr,960.82,960.82,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/mayonesa_clasica_hellmanns_dp_118_gr,3987,,,,
Yerba Mate Amanda Tradicional 500 Gr,2372.65,2372.65,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/yerba_mate_amanda_tradicional_500_gr,4203,,,,
Faldita Don Juan - Envasado al vacío - El kilo a,15794.07,15794.07,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/faldita_don_juan_-_envasado_al_vacio_-_el_kilo_a,4252,,,,
Jamón cocido Paladini feteado fetas finas 200 g.,5990,5990,29950,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/jamon-cocido-paladini-feteado-fetas-finas-200-g-685362/p,3269,,,,
Mayonesa DIA 500 Ml.,1785.0,1785.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/mayonesa-dia-500-ml-20490/p,2297,Mayonesa DIA 500 Ml.,2026-06-24 19:18:08,,
Cerveza Rubia Stella Artois 473 Cc,2833.33,2266.66,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/cerveza_rubia_stella_artois_473_cc,4118,,,,
,,,,,,,,https://depotexpress.com.ar/productos/comestibles/mayo-natura-d-p-1000x/,3497,,,exception,"Message: timeout: Timed out receiving message from renderer: 6.321
  (Session info: chrome=149.0.7827.158)
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff63cb13fa5+14925]
	chromedriver!GetHandleVerifier [0x7ff63cb14000+14980]
	chromedriver!(No symbol) [0x7ff63c65793d]
	chromedriver!(No symbol) [0x7ff63c644449]
	chromedriver!(No symbol) [0x7ff63c644131]
	chromedriver!(No symbol) [0x7ff63c641e01]
	chromedriver!(No symbol) [0x7ff63c64273f]
	chromedriver!(No symbol) [0x7ff63c651e1a]
	chromedriver!(No symbol) [0x7ff63c668a77]
	chromedriver!(No symbol) [0x7ff63c67093a]
	chromedriver!(No symbol) [0x7ff63c642f01]
	chromedriver!(No symbol) [0x7ff63c6687a5]
	chromedriver!(No symbol) [0x7ff63c6ff71a]
	chromedriver!(No symbol) [0x7ff63c6a401c]
	chromedriver!(No symbol) [0x7ff63c6a4f43]
	chromedriver!GetHandleVerifier [0x7ff63d0f7591+5f7f11]
	chromedriver!GetHandleVerifier [0x7ff63d0f1902+5f2282]
	chromedriver!GetHandleVerifier [0x7ff63d117115+617a95]
	chromedriver!GetHandleVerifier [0x7ff63cb31dce+3274e]
	chromedriver!GetHandleVerifier [0x7ff63cb3a82c+3b1ac]
	chromedriver!GetHandleVerifier [0x7ff63cb1d744+1e0c4]
	chromedriver!GetHandleVerifier [0x7ff63cb1d8d4+1e254]
	chromedriver!GetHandleVerifier [0x7ff63cb01447+1dc7]
	KERNEL32!BaseThreadInitThunk [0x7ffd6194e957+17]
	ntdll!RtlUserThreadStart [0x7ffd62787c1c+2c]
"
CAFAYATE MALBEC 750X,3632.35,3632.35,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/bebidas-c-alcohol/vinos-y-espumantes/vinf-cafayate-malbec-750x/,3594,,,,
"Agua Saborizada Pera Vds Levite 2,25 Lt.",3550.0,2662.5,,,,,Dia,https://diaonline.supermercadosdia.com.ar/agua-saborizada-pera-vds-levite-225-lt-133905/p,2363,"Agua Saborizada Pera Vds Levite 2,25 Lt.",2026-06-24 19:19:06,,
Tomate Redondo x Kg.,5290.0,5290.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/tomate-redondo-x-kg-90127/p,2565,Tomate Redondo x Kg.,2026-06-24 19:19:12,,
